UMAP1_PC50,UMAP2_PC50,UMAP1_PC75,UMAP2_PC75,UMAP1_PC100,UMAP2_PC100,UMAP1_PC125,UMAP2_PC125,UMAP1_PC150,UMAP2_PC150,UMAP1_PC175,UMAP2_PC175
-0.6323892,-3.1224992,8.739135,14.491583,10.247328,15.455232,16.843657,13.086151,-1.8605211,-3.666315,-5.046952,-4.491273
-0.06388905,-3.8793309,7.936424,15.11074,9.511512,16.100906,16.504921,13.732844,-0.71992725,-4.1507773,-3.1728063,-4.0066433
-3.7932682,-5.0978165,11.116564,17.12627,12.764375,17.814955,19.972298,14.089444,-4.4047556,-6.1528263,-6.4748316,-6.688333
-4.4045997,-2.8223965,12.290687,14.838678,13.742875,15.498319,20.128906,11.598654,-5.2838035,-4.198617,-7.703415,-4.914224
-3.839939,-3.8660865,11.59691,15.728889,12.9700775,16.281744,19.87093,12.68065,-4.700432,-5.115011,-6.9449162,-5.779161
-0.9794631,-2.422765,9.242511,13.786438,11.135717,15.074147,17.603386,12.03973,-2.873796,-3.6288843,-5.365816,-3.8184998
-2.6058857,-0.4495514,11.329867,12.222508,12.540908,13.05586,18.374998,10.30035,-4.404966,-2.3882303,-7.024263,-2.8540378
-0.8646918,-1.6675643,9.256037,13.04197,10.48053,14.058879,16.647915,11.655713,-2.0655937,-2.7446206,-4.6672215,-2.9709516
0.57619977,-1.26556,7.8858232,12.573879,9.279001,13.571524,15.283711,11.668001,-1.101367,-1.518582,-3.9815128,-1.5495819
-2.8518984,-4.798966,10.47542,16.31502,12.303056,16.966068,18.992847,13.719502,-3.6250985,-5.4551134,-5.7413287,-5.7339306
2.5734,-3.9702835,5.4250183,13.992917,6.8589373,15.671963,13.53175,14.0932455,1.5808237,-2.916218,-1.3644853,-2.2658205
-4.7946544,-3.2135174,12.461069,15.534767,13.928103,16.29004,20.58757,12.239566,-5.3485456,-4.9941125,-7.6898046,-5.826314
-2.326461,-5.285689,10.384261,17.845905,11.365261,17.395964,17.186447,14.499236,-4.6334257,-6.7439604,-5.924311,-7.475855
-2.9142666,0.14435878,11.723508,12.233484,13.017461,12.7543745,18.373005,9.554031,-4.6433377,-1.8401071,-7.276927,-2.5292203
-2.8714387,-5.577833,10.273128,17.528255,11.965883,18.277742,19.324055,14.754303,-3.9240108,-6.759292,-5.742602,-6.782723
-3.532157,-1.2419655,12.127684,13.376064,13.495006,14.152948,19.253185,10.345081,-4.9754324,-2.6554916,-7.681962,-3.382819
-3.996028,-1.3780164,12.138268,13.467754,13.675303,14.461762,19.57499,11.137504,-4.987598,-3.3859744,-7.3128695,-4.294017
-3.2599382,-0.32568347,11.493689,12.488439,12.485232,13.145394,17.97799,10.210191,-3.9656966,-2.0056422,-6.482682,-2.5183277
2.7618604,-3.37566,5.3952017,13.802445,6.461859,15.263335,13.430517,13.681444,1.5738373,-2.3064206,-1.2104397,-1.9121625
-2.3435533,-0.9083453,10.5664425,12.494366,11.903293,13.498438,17.58526,10.545073,-3.5441422,-2.155324,-6.1701174,-2.6296864
-3.3198524,-0.89130133,11.343047,13.100692,12.960626,13.809778,18.673578,10.903896,-4.0098643,-2.986845,-6.8800035,-3.6001136
-6.1270995,-1.1235782,14.180536,13.9530115,15.292549,13.9032755,20.713564,9.672704,-6.7062297,-2.6614537,-9.376656,-3.7105432
2.5952501,-3.9283895,5.609846,13.990066,6.489346,15.691039,13.838506,13.814906,1.1835086,-2.5592098,-1.6539412,-2.1789267
-2.4243648,-2.8691535,10.594727,14.898176,12.10159,15.823531,18.591557,12.52607,-2.775799,-4.2022214,-5.148148,-4.3383083
-2.8448265,-5.712035,10.217759,17.382914,11.816581,18.268309,19.41858,14.81048,-3.7750525,-6.777348,-5.739568,-7.118475
-3.1781642,-1.7824718,11.1896105,14.347638,12.88794,15.834983,18.82023,11.446772,-3.9935017,-3.6650724,-6.70383,-4.350128
-2.3362136,-5.691766,9.594887,17.229338,11.29164,18.066341,18.882977,14.866531,-3.6177177,-6.7839117,-5.6258473,-7.027886
-3.6994727,-3.4465346,11.504603,15.511655,13.065527,16.437496,19.764223,12.812145,-4.296746,-5.1098104,-6.9598227,-5.6111755
0.6136329,-1.8459826,7.657339,12.799206,9.064755,14.043424,15.341417,11.927524,-0.76944095,-2.0230534,-3.730212,-1.9631146
-5.08125,-2.5426667,12.947836,14.895121,14.478527,15.569647,20.771023,11.278768,-5.826511,-4.272442,-8.345595,-4.902392
-3.239921,-2.86954,11.166936,14.716761,12.7500725,15.483487,19.45703,11.9901905,-3.7539449,-3.7376263,-6.3666105,-4.3865356
2.6281686,-4.6655517,5.2848434,14.912531,6.75767,16.549538,13.845348,14.98264,1.7622112,-3.5191934,-0.99817556,-3.3247948
1.1703329,-3.1583772,6.8623333,14.429793,8.425732,15.443058,14.981212,13.513348,0.040224392,-2.952359,-2.5926578,-2.7317736
-2.8208852,-2.5348692,11.137735,14.099725,12.707724,14.998578,19.219887,11.942699,-4.1580625,-3.4942994,-6.5315747,-4.0335474
0.760711,-3.9964674,7.0073757,14.892478,8.428773,16.03895,15.363679,14.209153,0.31246763,-3.7267663,-2.3808308,-3.5172896
-3.3533359,-2.7807693,11.558578,14.671487,12.79823,15.093214,19.666777,11.861814,-4.329968,-3.7673242,-6.942255,-4.632313
0.09557707,-2.9431164,7.950576,14.126759,9.441937,14.893746,15.815556,13.006732,-0.85175914,-3.0920308,-3.7918646,-3.1040854
-2.1239657,-4.9069233,9.427998,16.60582,10.968013,17.372585,18.65205,14.371869,-3.7789946,-6.144284,-5.8721843,-6.3045106
-4.5523295,-2.1173398,12.608846,14.179819,13.879794,15.055314,19.94018,11.046241,-5.4686656,-3.8622227,-7.591142,-4.3112726
0.18362407,-1.8934227,8.139519,13.124438,9.115107,14.302371,15.444956,12.17135,-0.740958,-2.3457494,-3.40923,-2.245886
-4.3683786,-2.6971984,12.267121,14.629251,13.681089,15.154391,19.721807,11.364728,-5.0998936,-3.9032843,-7.5998874,-4.9743705
-0.5490211,-2.8488445,9.331895,13.276452,10.793213,14.340291,16.908842,11.870493,-2.6012268,-2.8529937,-4.7751894,-2.9082646
-2.782093,-4.861898,10.2382345,16.03754,11.826414,17.10795,19.098202,13.521103,-3.340644,-5.525064,-5.3572845,-5.7161846
0.55598146,-3.0437548,7.525208,14.290675,8.799285,15.395917,15.688228,13.550728,-0.19822346,-3.318176,-3.0449948,-3.2752147
-4.541408,-1.0633162,12.703986,13.090194,14.03496,13.656209,19.397041,9.833403,-5.230192,-2.4605062,-7.9449987,-3.2214117
-1.1621692,-5.696947,8.486325,16.934069,10.142271,17.708183,17.593706,15.079741,-2.1044812,-6.442783,-4.1846094,-6.539938
-3.5493996,-0.33539376,11.305696,12.23665,12.649541,13.28899,18.141832,10.166341,-3.823018,-2.0713289,-6.7724423,-2.6830776
-3.1065977,0.1806022,11.93401,11.859016,13.057735,12.628991,18.265057,9.375603,-4.492422,-1.7050115,-7.158829,-2.3064709
-3.3316708,-0.22255099,11.632935,12.0680685,12.924852,13.03473,17.955658,9.978594,-3.7797794,-2.0271738,-6.534964,-2.5321925
-1.5249145,-2.7253013,9.434886,14.330137,10.816564,15.323849,17.221344,12.748553,-1.9555668,-3.8742418,-4.5574975,-4.1593146
3.5168986,-4.4109163,4.6434736,14.296177,6.474768,16.311182,13.662664,14.862306,2.317474,-3.0260997,-0.6800418,-2.7375693
-0.24442999,-1.821663,8.59498,13.168438,9.601664,14.288599,15.995438,11.976646,-1.4325976,-2.3963678,-4.1160707,-2.3474941
-1.2802922,-2.400685,9.267533,14.044443,10.610044,15.344663,17.171944,12.667002,-2.0984526,-3.9226732,-4.467176,-4.177599
1.9099792,-4.3221517,5.734327,14.997343,7.012584,16.059902,14.156924,14.520864,1.274826,-3.371103,-1.2089552,-2.9306555
-2.2724628,-5.829957,9.575227,17.541254,11.2088175,18.355976,18.768225,15.28547,-3.1655169,-6.853832,-5.203813,-7.09922
0.9872019,-2.008444,7.4226236,12.988724,8.658083,14.2436695,14.978031,12.503131,-0.4220331,-2.0229692,-3.1673079,-1.8587167
-3.2676978,-4.3973713,10.52943,16.116697,12.261907,16.836782,18.971382,13.357605,-3.8184152,-5.2436204,-6.031612,-5.8752537
-3.0774682,-0.3338578,10.887219,12.503114,12.074285,13.463344,17.703896,10.440178,-3.4340086,-2.2583933,-6.096208,-2.5003023
-0.34515855,-2.1908493,8.548803,13.775136,9.552973,14.80371,16.123789,12.425468,-1.4711081,-3.1829588,-3.913652,-3.4456654
-3.4125795,-4.6292434,11.07142,16.470945,12.537577,17.499107,19.69549,13.474621,-4.241236,-5.7871604,-6.3462853,-6.0965486
-1.160467,-2.5302024,9.276293,14.07088,10.729033,15.075164,17.361599,12.330065,-2.1965666,-3.6528404,-4.508911,-3.8869808
-3.5794504,-3.0998154,11.437305,15.053565,12.976775,15.805104,19.645622,12.3519335,-3.9278414,-4.176641,-6.337597,-4.7986145
-2.310319,-0.8676815,10.952454,12.507958,11.71655,13.458544,17.762924,10.443468,-3.4898152,-2.2493927,-6.1410537,-2.4631777
-3.8502038,-4.332926,11.525453,16.379118,12.967426,17.092354,19.909422,13.358875,-4.5917387,-5.7922783,-6.7636466,-6.3166595
-0.825264,-4.3382416,8.565825,15.3137245,10.051466,16.598427,17.438452,14.155185,-2.6927586,-5.975056,-4.770081,-6.2337947
-1.3311243,-2.5702274,9.30463,14.3009615,10.9707575,15.37952,17.208319,12.67472,-2.1398392,-4.1561165,-4.8152156,-4.237198
0.36291793,-3.186389,7.817571,14.264541,9.289018,15.215578,15.975358,13.26462,-0.5386254,-3.350501,-3.4149451,-3.3005383
-1.7707857,-2.9646506,9.717252,14.578753,11.14373,15.548643,17.68796,12.760499,-2.4705584,-3.968744,-4.6930356,-4.2953734
0.0057885693,-3.4013202,8.062698,14.589761,9.260386,15.515707,16.02849,13.46732,-0.5668154,-3.562481,-3.2044082,-3.4147713
-3.9161088,-0.98442405,11.375928,13.193982,13.171304,14.14652,18.963165,10.520003,-4.492959,-3.029165,-7.228129,-3.5915034
0.7391923,-2.1875384,7.9811635,13.212229,8.96264,14.389996,15.5078335,12.393479,-0.94864047,-2.362594,-3.58312,-2.3560078
3.6712298,-4.3504043,4.448385,14.282175,6.0158186,16.189901,13.182682,14.528419,2.3148859,-2.6014068,-0.39505985,-2.2959309
-3.3129435,-3.8718305,10.930922,15.652571,12.632508,16.403082,19.595299,12.864806,-3.9401777,-4.8099265,-6.4768057,-5.1664467
-0.96988267,-2.1525981,9.047271,13.817842,10.297772,14.670229,16.817453,12.41704,-1.76332,-3.3199298,-4.4210844,-3.5524666
2.068219,-1.8591045,6.4816866,12.409402,7.6433234,13.743792,13.885544,12.000608,0.3304096,-1.1189581,-2.8668134,-1.0339388
2.6509762,-5.0049753,5.0354223,15.215968,6.6167064,16.435425,14.249741,14.388465,1.6737536,-3.5960574,-1.2869797,-3.1175067
2.2525287,-5.3066483,5.4245586,15.5660305,7.01011,16.965258,14.151471,15.221364,2.0479057,-3.9488251,-0.9351842,-3.4737763
-1.9490988,-5.6921325,9.286075,17.130642,10.717699,18.061424,18.444778,15.128661,-2.6293828,-6.795995,-4.607118,-6.973616
-1.9229786,-1.06128,10.203544,12.687347,11.337068,13.653395,17.314188,10.815352,-2.9207075,-2.361166,-5.655966,-2.595629
-2.0877879,-2.1151402,9.943241,13.625186,11.699017,14.737431,17.546118,11.963926,-2.9443133,-3.3024929,-5.42674,-3.42529
-1.9063625,-4.922297,9.311152,16.521263,10.892427,17.433561,18.258585,14.430748,-3.018578,-6.216747,-5.330941,-6.439737
-2.7133977,-4.735141,10.36071,16.492702,11.986938,17.043701,18.91581,13.720808,-3.3513522,-5.630492,-5.7197566,-5.9723444
-2.0988142,-0.956941,10.521236,13.179799,11.909203,13.936965,17.499846,11.048581,-3.3841927,-2.5884845,-5.9565234,-3.0062773
-3.6063647,-3.4168096,11.608923,15.652087,13.321232,16.394066,19.644777,12.710106,-4.732305,-5.0737443,-6.8839383,-5.661152
3.0861094,-4.1806717,4.8962355,14.123367,6.28678,15.737324,13.253572,14.167478,1.9024627,-2.444558,-1.0264269,-2.2269936
-4.3206654,-2.204719,12.522075,14.040799,14.043544,14.791218,19.86357,10.813214,-5.3545737,-3.3370345,-7.871119,-4.350821
-1.2006879,-0.5015166,9.480024,12.075124,10.615505,13.116596,16.24171,10.62157,-2.2750769,-1.5627421,-5.1389346,-1.8199887
-3.6614516,-2.3995261,11.603967,13.955883,13.053563,14.702329,18.975794,11.121624,-4.3170795,-3.4261696,-6.904842,-4.0638556
2.1974657,-5.2206635,5.4111166,15.385701,7.126914,16.969475,14.337359,15.188312,1.7716341,-4.059467,-1.1623305,-3.7830522
-1.4001446,-3.0900838,9.277266,14.812285,10.673484,15.625152,17.61062,12.997183,-1.9284519,-4.3743763,-4.3086753,-4.707163
-4.462804,-3.234642,12.324415,15.376883,13.649234,15.931288,19.868725,11.449225,-5.224112,-4.77264,-7.423289,-4.9675584
-1.0932885,-5.5399685,8.418662,16.895979,10.215513,17.95934,17.779327,15.271667,-2.2181828,-6.809029,-4.0790954,-6.7481933
-2.0893354,-3.459888,9.836787,15.1714115,11.603595,15.867979,18.444756,12.717835,-2.6675472,-4.5109105,-5.0990586,-4.7841587
-2.4454677,-3.8829145,9.897963,15.553489,11.696447,16.459557,18.646513,13.029712,-2.753582,-4.7954483,-5.010379,-5.164918
-3.6177516,-0.917373,11.165963,13.31111,12.622063,14.122715,18.071314,10.9171,-3.2898152,-2.8990228,-6.114338,-3.1432064
-0.7292458,-1.1966017,9.111538,12.734797,10.314478,13.7570505,16.33799,11.461652,-2.048842,-2.1332955,-4.7214704,-2.4134855
-3.611476,0.13257627,11.858358,12.069547,13.067646,12.864079,18.330595,9.565774,-4.3247266,-1.7833705,-7.0063043,-2.5307353
-3.2569766,-2.895354,11.012885,14.547668,12.625598,15.648982,18.674187,11.889639,-3.682143,-4.4046254,-6.092753,-4.8007283
-0.72147435,-1.3218443,8.692002,12.781144,9.959753,13.823112,16.064598,11.616487,-1.6745746,-2.1795776,-4.4431286,-2.4127872
1.6639051,-2.4487772,6.869314,13.367335,8.204303,14.63996,14.660583,12.876724,0.13099484,-2.428159,-2.844023,-2.2548838
-6.025628,-1.5211599,13.889976,14.260143,15.294171,14.671559,20.987608,10.187212,-6.6748905,-3.3001678,-9.376125,-4.3191347
0.44588217,-2.469051,7.8759856,13.555705,9.264003,14.502767,15.598421,12.599358,-0.80804867,-2.6338255,-3.5430784,-2.739218
-5.217009,-1.818996,13.267276,14.282155,14.635194,14.911132,20.526358,10.593447,-5.9248476,-3.434556,-8.532039,-4.2841325
-3.5824208,-0.09715114,11.718707,12.288573,12.845259,13.128863,18.341984,9.840161,-4.253649,-2.1585956,-6.8888426,-2.6934536
-1.4458735,-5.721962,8.769448,17.0234,10.472119,17.831276,17.95344,14.984584,-2.181766,-6.611375,-4.277298,-6.519267
-0.064265534,-3.8914292,7.871238,15.059775,9.505158,15.981151,16.231302,13.74615,-0.6178192,-4.0648766,-3.1625216,-4.035516
-3.644355,-4.290707,11.152456,16.166431,12.865787,16.686237,19.501059,13.2072735,-4.514317,-5.414234,-6.373094,-5.632292
-3.5141382,-1.8177712,11.621234,13.425151,12.962307,14.344301,18.984138,10.838067,-4.3543997,-3.2852752,-6.958011,-3.79921
1.7342174,-4.0050483,6.406195,14.566352,7.683511,15.832474,14.8061905,14.21631,0.6752044,-3.5938008,-2.152738,-3.2293198
-3.6462178,-3.4624965,11.785175,15.705843,13.011075,16.674215,20.039614,12.812306,-4.1691656,-4.4835453,-6.6925015,-5.2153654
-3.833904,-4.7594714,11.095999,16.569593,12.8189535,17.393503,19.704065,13.63726,-4.3891234,-5.6540613,-6.6472726,-6.1806808
-1.0044628,-3.0058587,9.195681,14.569477,10.765778,15.69855,17.460732,12.864153,-1.8574375,-4.08961,-4.250865,-4.51597
1.0575706,-1.6508876,7.501743,12.7808895,8.635107,14.030289,14.818574,12.124495,-0.63806427,-1.6970106,-3.4589033,-1.6081833
-6.445567,-1.5341301,14.509487,14.30826,15.740617,14.229741,21.273407,9.775482,-7.028157,-3.2462707,-9.761361,-4.0508404
-0.31072372,-3.0497003,7.9149,14.8208065,9.18245,15.91871,16.223215,13.691147,-0.53727484,-3.9011517,-3.0986855,-3.8513691
-2.102594,-6.5705338,9.164745,18.045593,10.753179,18.885887,18.593473,15.743888,-2.7306461,-7.620044,-4.8702297,-7.6745644
-1.3035182,-0.9066091,9.535722,12.415823,10.885684,13.534151,16.78868,10.922198,-2.4876838,-1.9707116,-5.2139587,-2.33774
-1.2358536,-5.753479,8.564261,17.038826,10.106906,17.799297,17.553143,15.183129,-1.883959,-6.6491017,-4.007991,-6.744969
0.4926122,-3.4562902,7.4440055,14.551596,8.819399,15.602526,15.621292,13.663411,-0.1867279,-3.5085237,-2.9306242,-3.294322
-2.7289946,-3.3644803,10.398441,15.08335,11.977561,15.98544,18.411919,12.725451,-3.2705407,-4.391258,-5.1877365,-4.669198
0.38880914,-2.4700706,7.428938,13.706281,9.153011,14.710664,15.601787,13.041778,-0.63117266,-2.8242428,-3.2960489,-2.9262145
-0.2935384,-1.8239435,8.636731,13.310043,10.093187,14.19771,16.24016,11.795735,-1.6455604,-2.5811288,-4.408859,-2.478407
-2.4030333,-1.7006563,10.43621,13.873819,12.074943,15.633647,18.101532,11.644872,-3.5551293,-3.3970942,-6.302747,-4.2775598
0.2451774,-2.055421,8.132986,13.289849,8.971026,14.466598,15.408813,12.547875,-0.7268247,-2.4953027,-3.185072,-2.5435448
-1.9162705,-0.17076626,10.557668,11.767412,11.652593,12.7971525,17.241142,10.137807,-3.528801,-1.2844514,-6.404452,-1.6435448
-3.3798225,-0.9834299,11.017767,13.264519,12.717682,14.0154,18.125784,11.009927,-3.531575,-2.8749669,-6.2258563,-3.2217815
-5.7344584,-1.1669669,14.129623,13.629502,11.466921,14.931019,17.187473,14.169941,-5.2948675,-6.218621,-5.380082,-3.7940135
-3.134552,0.5200453,11.462835,11.884024,12.6526165,12.75533,17.98289,9.615528,-4.3605533,-1.5021164,-7.427269,-2.2544887
-5.181446,-2.2257624,13.093781,14.746781,14.567469,15.359185,20.798794,11.328829,-5.731479,-4.2470098,-8.138854,-4.8682704
-3.2827997,-0.48255634,11.274345,12.700088,12.969525,13.741293,18.52833,10.386806,-4.3674765,-2.748338,-6.964198,-3.119197
-0.61493665,-2.400627,8.514035,13.882887,10.205468,14.552878,16.573391,12.127593,-1.7678736,-2.8478267,-4.6386647,-3.0769947
0.51319575,-4.71966,7.0214944,15.703677,8.686656,16.829094,15.946014,14.826663,0.28180268,-4.5685725,-2.3919487,-4.4193163
-2.5141068,-5.8956804,9.579066,17.47636,11.156219,18.276112,19.058487,15.037671,-3.3777728,-6.9609656,-5.4018664,-7.1382847
0.51012844,-1.3922076,8.067244,12.645829,9.345029,13.724707,15.440034,11.7555275,-1.0696353,-1.6389462,-3.9285595,-1.7670709
-3.2707183,-1.1382457,11.966785,12.876383,12.917809,13.725708,18.600014,10.253151,-4.362335,-2.7534494,-7.1314487,-3.8026571
2.8446927,-4.707926,4.919354,14.763834,6.506761,16.641527,13.369311,14.747369,2.132491,-3.2625813,-0.75959504,-3.022065
0.9274245,-2.6214185,7.436115,14.066136,8.614223,14.861881,15.431399,12.953518,-0.45433566,-2.0678368,-3.3182075,-2.1096628
-2.2457807,-0.501667,10.519644,12.307921,11.833663,13.283123,17.404615,10.207282,-3.1720617,-1.8396252,-6.007923,-2.226955
-1.3649347,-3.069459,9.544942,14.804357,11.031828,15.723561,17.535885,12.782294,-2.4822485,-4.020724,-4.9668746,-4.644929
-3.7283475,-2.2724462,11.743241,14.98929,13.354977,15.9149685,19.472248,11.758569,-4.3853674,-4.264014,-6.9402537,-4.994694
-4.7908344,-3.4421449,12.667873,15.574257,14.31706,15.981497,20.820898,11.87804,-5.675674,-4.77984,-7.921045,-5.485794
-2.8634303,-5.701924,9.876209,17.491848,11.788402,18.112522,19.571455,14.857306,-3.81902,-6.649701,-5.763127,-7.0295753
-2.0356417,-6.6493173,9.189307,18.077087,10.587911,18.797136,18.560019,15.793628,-2.7979991,-7.6629906,-4.8361106,-7.706758
0.59183496,-4.625414,7.041395,15.7403,8.674539,16.749603,15.770673,14.757981,0.24983968,-4.4434857,-2.3204708,-4.298795
-3.8791828,-4.3568296,11.373663,16.476168,12.95651,17.019636,19.785288,13.255741,-4.5571823,-5.5647764,-6.544009,-6.061213
-0.9245844,-3.637488,8.865584,15.066775,10.461964,15.749032,16.944532,13.036404,-1.8208668,-3.2185004,-4.6766057,-3.5655286
-6.4007373,-1.6403513,14.447383,14.413581,15.806728,14.407294,21.344515,9.973681,-7.0006456,-3.218656,-9.74591,-4.160287
1.404532,-2.950154,6.8026333,13.989724,8.12149,15.1577635,14.959901,13.415637,0.25692618,-2.863844,-2.572999,-2.673296
-1.3184597,-4.475159,8.955434,15.809554,10.666511,16.535982,17.660915,13.823803,-1.9913116,-5.175756,-4.108891,-5.3218956
-2.9559407,-5.539195,10.022217,17.35357,11.95265,18.047192,19.279829,14.646279,-3.822698,-6.394772,-6.056062,-6.8653226
-2.33044,-0.53423303,10.968374,12.269114,12.205383,13.173465,17.595417,10.032247,-3.8649356,-1.7686672,-6.622095,-2.169616
2.8314526,-4.986483,4.8196893,14.909348,6.2217016,16.552689,13.659574,14.80824,2.2458792,-3.132301,-0.65181834,-2.6037624
-5.1632514,-2.3632715,13.020709,14.747965,14.729561,15.301726,20.695261,10.875908,-5.900432,-3.951156,-8.359069,-4.682628
-0.039801907,-5.188508,7.596088,16.34681,9.115015,17.329538,16.46864,15.188383,0.020071274,-5.0665655,-2.5647495,-4.870842
-4.0236425,-3.9141839,11.563209,15.790656,13.083094,16.45891,19.804354,12.985978,-4.710749,-5.3179708,-6.9203386,-5.5732603
-2.085704,-3.7181823,10.359013,15.347116,11.676201,16.499413,18.529684,13.119523,-2.9756181,-4.873974,-5.169567,-5.0457053
-2.6695824,-5.2750063,10.098603,17.056812,11.7509165,17.801142,19.148731,14.359122,-3.4402928,-6.207095,-5.594189,-6.486318
0.41896066,-1.8851702,7.7429867,12.907591,9.197155,14.107721,15.511568,11.986347,-1.0888615,-2.213314,-3.7798214,-2.4136016
-2.9406502,-2.4053428,10.762663,14.464122,12.627957,15.9171,18.73394,12.356448,-3.6180625,-4.258524,-6.2607975,-4.8405976
-2.4957697,-2.949087,9.439797,15.833323,11.066451,17.024038,18.39643,14.003299,-3.6498907,-5.243073,-5.6320896,-5.715356
0.5729599,-3.9312432,7.810532,15.390581,9.396511,16.522112,16.32552,14.14553,-0.35336486,-4.010068,-2.9256349,-4.0083523
-2.0381386,-1.9797586,10.240244,13.524471,11.808045,14.508013,17.949778,11.748194,-3.2553415,-3.5427976,-5.8311687,-3.8529785
-2.9634085,-3.791629,10.472213,15.635835,12.179977,16.334946,18.735174,12.950341,-3.3332698,-4.695944,-5.4739485,-5.18678
-2.7484128,-4.14773,10.341483,15.863487,11.891613,16.729277,18.658045,13.302588,-3.0670235,-5.0488834,-5.232314,-5.4071302
-6.558885,-1.2840444,14.590284,13.933912,15.762775,13.927972,21.230738,9.474597,-7.235644,-2.8785052,-9.83995,-3.6007721
-3.316036,-2.0483158,11.287478,14.489448,12.832156,14.739314,18.845085,11.33765,-4.0321136,-3.6287322,-6.688782,-4.1808453
3.0667353,-4.692061,5.029505,14.773722,6.54574,16.295792,13.309173,14.70321,2.1103766,-3.2958634,-0.94313854,-2.68056
-3.4030924,-1.721626,11.548481,13.741472,13.089059,14.551508,19.159231,10.881989,-4.5163383,-2.7572505,-6.7629924,-3.3487449
0.6036176,-4.1928205,7.153853,15.273598,8.749379,16.265804,15.693838,14.404345,0.08363019,-4.131546,-2.493342,-3.9761586
-2.200875,-4.1851516,9.66142,15.669952,11.430863,16.704111,18.33507,13.626832,-2.2833955,-5.151728,-4.5947776,-5.5048184
0.26212162,-2.1737235,7.943479,13.298337,9.176269,14.31367,15.58028,12.324938,-0.9140298,-2.3288417,-3.6554296,-2.1967201
-2.0582957,-4.4905667,9.693837,15.91504,11.387256,16.652977,18.129147,13.35588,-2.5301697,-5.1312156,-4.4641495,-5.3977375
1.8784767,-2.2465308,6.6970787,13.089803,7.987396,14.64819,14.436617,12.8618765,0.23773754,-2.1075072,-2.6716318,-2.0073142
-3.6882977,-0.40152767,11.941015,12.64253,13.239751,13.582114,18.835613,9.971453,-4.4589276,-2.3318808,-7.329768,-3.3651047
-3.1669483,-5.5442023,10.750246,17.171095,12.446563,17.95472,19.949894,14.230182,-4.495899,-6.1842594,-6.576312,-6.7304296
-1.8495783,-3.0380125,9.73613,14.729734,11.501648,15.675258,17.97081,12.658521,-2.6004202,-3.9970407,-5.0906053,-4.4337487
-3.017596,-2.3512843,11.318504,14.005097,12.507432,14.516475,18.724722,11.230687,-4.085539,-3.1316502,-6.6741066,-3.8170745
-2.1773593,-6.7401133,9.209168,18.102468,10.785331,18.89282,18.618574,15.849053,-2.729892,-7.7128687,-4.677901,-7.782405
-1.0089029,-1.4852858,9.480422,12.903586,10.65563,14.440741,16.814075,11.685312,-2.2639143,-2.749267,-4.759509,-2.9673536
